//MapId	Id	NpcId	X	Y	Coord	SoLuong
49403	2	61001	510	1140	225	3
49403	3	61001	610	1140	225	1
49403	4	61003	650	740	175	3
49403	5	61003	750	740	175	3
49403	6	61002	1090	440	225	1
49403	7	61002	1190	440	225	3
49403	8	61004	1410	620	175	3
49403	9	61004	1490	660	175	3
49403	10	61011	2350	300	0	0
49403	11	61011	2410	380	0	0
49403	12	61011	2250	300	0	0
49403	13	61011	2310	380	0	0
49403	14	61011	2370	460	0	0
49403	15	61009	1690	1440	125	1
49403	16	61011	1410	1260	0	0
49403	17	61011	1490	1220	0	0
49403	18	61011	2070	1520	0	0
49403	19	61011	1990	1460	0	0
49403	20	61003	1630	1340	175	3
49403	21	61003	1750	1340	175	1
49403	22	61001	1610	1500	225	3
49403	23	61001	1770	1500	225	3
49403	24	61003	1190	900	175	3
49403	25	61003	1290	900	175	3
49403	26	61012	2710	1740	0	0
49403	27	61012	2630	1800	0	0
49403	28	61012	2630	1700	0	0
49403	29	61011	3010	480	175	3
49403	30	61011	2690	1020	175	3
49403	31	61010	3710	900	125	1
49403	32	61012	3910	840	0	0
49403	33	61012	3670	720	0	0
49403	34	61003	3630	860	175	1
49403	35	61003	3790	940	175	1
49403	36	61004	3750	1160	175	3
49403	37	61004	3670	1160	175	1
49403	38	26011	3050	1640	0	0
49403	39	26036	590	1720	0	0
49403	40	26037	770	1720	0	0
49403	41	26038	950	1720	0	0
49403	42	61002	1070	660	225	3
49403	43	61002	1150	720	225	3
49403	44	61002	1870	460	225	3
49403	45	61002	1950	500	225	3
49403	46	61001	1710	840	225	3
49403	47	61001	1790	880	225	1
49403	48	61003	2290	1580	175	3
49403	49	61003	2370	1640	175	1
49403	50	61011	2750	1060	175	3
49403	51	61012	3450	800	0	0
49403	52	61012	3410	900	0	0
49403	53	61011	930	1220	0	0
49403	54	61011	990	1180	0	0
49403	55	61011	1490	1660	0	0
49403	56	61011	1570	1760	0	0
49403	57	61011	3870	320	0	0
49403	58	61011	3950	400	0	0
49404	1	26028	3950	2380	0	0
49404	2	61003	3830	1840	175	1
49404	3	61003	3730	1840	175	1
49404	4	61012	3450	1160	0	0
49404	5	61012	3450	1260	0	0
49404	6	61013	3750	460	125	3
49404	7	61003	3810	540	175	3
49404	8	61003	3690	560	175	3
49404	9	61004	3690	380	175	1
49404	10	61003	3630	480	175	3
49404	11	61011	3850	320	0	0
49404	12	61011	3930	400	0	0
49404	13	61004	2850	340	175	3
49404	14	61004	2850	480	175	3
49404	15	61012	2350	600	0	0
49404	16	61012	2350	720	0	0
49404	17	61012	2950	960	0	0
49404	18	61012	2950	1080	0	0
49404	19	61003	2650	880	175	3
49404	20	61003	2650	980	175	3
49404	21	61012	2090	1220	0	0
49404	22	61012	2170	1180	0	0
49404	23	61012	1910	1640	0	0
49404	24	61012	1910	1740	0	0
49404	25	61002	2610	1780	225	3
49404	26	61002	2690	1780	225	3
49404	27	61002	2330	1780	225	3
49404	28	61002	2410	1780	225	3
49404	29	61014	1130	1780	125	3
49404	30	61011	1270	2280	0	0
49404	31	61011	1170	2280	0	0
49404	32	61011	1390	1700	0	0
49404	33	61011	1450	1760	0	0
49404	34	61004	1190	1720	175	3
49404	35	61004	1050	1720	175	3
49404	36	61012	830	1700	0	0
49404	37	61012	830	1780	0	0
49404	38	61011	910	1000	0	0
49404	39	61011	970	960	0	0
49404	40	61011	730	1260	0	0
49404	41	61011	790	1220	0	0
49404	42	61011	1730	1020	0	0
49404	43	61011	1790	980	0	0
49404	44	61011	1090	1360	175	3
49404	45	61004	1550	500	175	3
49404	46	61003	1390	500	175	3
49404	47	61003	1470	440	175	3
49404	48	61001	690	440	225	3
49404	49	61001	810	560	225	3
49404	50	61001	570	560	225	3
49404	51	61001	690	700	225	3
49404	52	61016	430	2320	55	3
49404	53	61011	390	1840	0	0
49404	54	61011	450	1780	0	0
49404	55	61011	350	2200	0	0
49404	56	61011	510	2200	0	0
49404	57	61012	570	2300	0	0
49404	58	61012	290	2300	0	0
49404	59	61015	690	560	55	3
49404	60	61004	3690	1200	175	1
49404	61	61004	3790	1200	175	3
49404	62	61011	2510	400	0	0
49404	63	61011	2590	320	0	0
49404	64	61011	3910	720	0	0
49404	65	61011	3550	720	0	0
49404	66	61012	2530	1300	0	0
49404	67	61012	2630	1320	0	0
49404	68	61011	2370	1540	0	0
49404	69	61011	2470	1580	0	0
49404	70	61011	330	380	0	0
49404	71	61011	450	320	0	0
49404	72	61012	1790	2360	0	0
49404	73	61012	1870	2420	0	0
49404	74	61011	2850	2160	0	0
49404	75	61011	2950	2080	0	0
49404	76	61002	2350	2160	225	1
49404	77	61002	2470	2160	225	1
49404	78	61004	1230	1920	175	1
49404	79	61004	1230	2020	175	3
49404	80	61011	1630	300	0	0
49404	81	61011	1710	400	0	0
49404	82	61011	310	740	0	0
49404	83	61011	390	840	0	0
49404	84	61004	410	1240	175	3
49404	85	61004	490	1240	175	3
49404	86	61004	810	700	175	3
49404	87	61004	570	440	175	3
49404	88	61004	810	440	175	1
49404	89	61004	570	700	175	3
49404	90	61012	3290	260	0	0
49404	91	61012	3290	440	0	0
49404	92	61012	350	2420	0	0
49404	93	61012	510	2420	0	0
49404	94	61017	710	2380	0	0
49409	1	16058	350	260	0	0
49409	2	16060	430	180	0	0
49409	3	16040	1070	180	0	0
49409	4	16077	830	720	0	0
49409	5	16078	930	680	0	0
49409	6	16079	730	760	0	0
49409	7	16061	570	180	0	0
49409	8	13030	290	660	0	0
49411	1	44012	1790	1700	0	0
49411	2	61001	2950	2900	225	3
49411	3	61001	2870	2980	205	3
49411	4	61002	2910	2940	205	3
49411	5	61004	2950	2980	155	1
49411	6	61003	2990	2940	155	3
49411	7	61003	2910	3020	155	3
49411	8	61002	450	2860	205	3
49411	9	61001	490	2900	205	3
49411	10	61001	410	2820	205	1
49411	11	61004	410	2900	155	1
49411	12	61003	450	2940	155	1
49411	13	61003	370	2860	155	3
49411	14	61017	370	3060	0	0
49411	15	61017	430	3060	0	0
49411	16	61017	490	3060	0	0
49411	17	61017	410	2780	0	0
49411	18	61017	350	2780	0	0
49411	19	61017	290	2780	0	0
49411	20	61017	590	3040	0	0
49411	21	61017	590	2980	0	0
49411	22	61017	590	2920	0	0
49411	23	61017	270	2900	0	0
49411	24	61017	310	2940	0	0
49411	25	61017	350	2980	0	0
49411	26	61017	2790	2980	0	0
49411	27	61017	2710	2980	0	0
49411	28	61017	2750	3060	0	0
49411	29	61017	2910	2860	0	0
49411	30	61017	2990	2860	0	0
49411	31	61017	3070	2860	0	0
49411	32	61011	1450	620	0	0
49411	33	61011	1370	680	0	0
49411	34	61017	1770	480	0	0
49411	35	61017	1690	520	0	0
49411	36	61012	1450	760	0	0
49411	37	61012	1530	700	0	0
49411	38	61017	1770	600	0	0
49411	39	61017	1850	560	0	0
49411	40	61017	1250	700	0	0
49411	41	61017	1170	640	0	0
49411	42	61017	1090	580	0	0
49411	43	61017	1050	220	0	0
49411	44	61017	950	280	0	0
49411	45	61017	1030	360	0	0
49411	46	61017	1130	300	0	0
49411	47	61001	1390	480	205	1
49411	48	61001	1570	500	205	3
49411	49	61002	1530	540	205	3
49411	50	61005	270	3020	155	1
49411	51	61006	3010	3040	155	3
49411	52	61017	3130	3000	0	0
49411	53	61017	3090	3040	0	0
49411	54	61017	3050	3080	0	0
49411	55	61017	210	280	0	0
49411	56	61017	270	240	0	0
49411	57	61017	330	200	0	0
49411	58	61017	390	260	0	0
49411	59	61017	330	300	0	0
49411	60	61017	270	340	0	0
49411	61	61001	730	600	225	1
49411	62	61002	670	720	225	3
49411	63	61001	610	600	225	3
49411	64	61003	590	1460	155	3
49411	65	61004	590	1520	155	1
49411	66	61004	590	1580	155	3
49411	67	61004	2810	1700	155	3
49411	68	61004	2730	1700	155	3
49411	69	61004	2650	1700	155	3
49411	70	61001	1290	2680	205	3
49411	71	61002	1290	2600	205	3
49411	72	61001	1290	2520	205	3
49411	73	16040	3310	80	0	0
49412	1	26026	1410	3620	0	0
49412	2	61011	1350	2800	175	1
49412	3	61003	990	2020	175	3
49412	4	61003	1130	1560	175	1
49412	5	61011	390	3260	0	0
49412	6	61011	510	3180	0	0
49412	7	61011	450	3220	0	0
49412	8	61011	1330	2700	175	3
49412	9	61011	490	3600	0	0
49412	10	61004	510	3700	175	3
49412	11	61007	390	2680	175	3
49412	12	61002	310	2620	225	3
49412	13	61002	310	2760	225	1
49412	14	61011	490	2640	0	0
49412	15	61011	490	2760	0	0
49412	16	61001	530	1900	225	3
49412	17	61001	630	1940	225	3
49412	18	61003	1110	2100	175	1
49412	19	61002	1030	1700	225	1
49412	20	61002	1210	1780	225	3
49412	21	61008	410	300	175	3
49412	22	61011	1050	400	0	0
49412	23	61011	970	440	225	1
49412	24	61002	910	720	225	3
49412	25	61002	890	780	225	3
49412	26	61003	1250	680	175	3
49412	27	61003	1330	740	175	1
49412	28	61011	370	420	0	0
49412	29	61011	310	420	0	0
49412	30	61004	490	260	175	3
49412	31	61004	490	340	175	3
49412	32	61012	690	2320	0	0
49412	33	61012	790	2360	0	0
49412	34	61017	290	3620	0	0
49412	35	61017	310	3720	0	0
49412	36	61012	1330	3180	0	0
49412	37	61012	1410	3120	0	0
49412	38	61012	610	3240	0	0
49412	39	61012	690	3180	0	0
49412	40	61012	650	2580	0	0
49412	41	61012	770	2620	0	0
49412	42	61012	350	1800	0	0
49412	43	61012	430	1740	0	0
49412	44	61017	310	1360	0	0
49412	45	61017	430	1360	0	0
49412	46	61017	370	1260	0	0
49412	47	61012	370	880	0	0
49412	48	61012	450	840	0	0
49412	49	61012	1390	1480	0	0
49412	50	61012	1390	1340	0	0
49413	1	26027	210	1660	0	0
49413	2	61001	510	1140	225	3
49413	3	61001	610	1140	225	3
49413	4	61003	650	740	175	3
49413	5	61003	750	740	175	3
49413	6	61002	1090	440	225	3
49413	7	61002	1190	440	225	1
49413	8	61004	1410	620	175	1
49413	9	61004	1490	660	175	1
49413	10	61011	2350	300	0	0
49413	11	61011	2410	380	0	0
49413	12	61011	2250	300	0	0
49413	13	61011	2310	380	0	0
49413	14	61011	2370	460	0	0
49413	15	61009	1690	1440	125	3
49413	16	61011	1410	1260	0	0
49413	17	61011	1490	1220	0	0
49413	18	61011	2070	1520	0	0
49413	19	61011	1990	1460	0	0
49413	20	61003	1630	1340	175	3
49413	21	61003	1750	1340	175	3
49413	22	61001	1610	1500	225	3
49413	23	61001	1770	1500	225	3
49413	24	61003	1190	900	175	3
49413	25	61003	1290	900	175	3
49413	26	61012	2710	1740	0	0
49413	27	61012	2630	1800	0	0
49413	28	61012	2630	1700	0	0
49413	29	61011	3010	480	175	3
49413	30	61011	2690	1020	175	1
49413	31	61010	3710	900	125	1
49413	32	61012	3910	840	0	0
49413	33	61012	3670	720	0	0
49413	34	61003	3630	860	175	3
49413	35	61003	3790	940	175	1
49413	36	61004	3750	1160	175	1
49413	37	61004	3670	1160	175	3
49413	38	26011	3050	1640	0	0
49413	39	26036	590	1720	0	0
49413	40	26037	770	1720	0	0
49413	41	26038	950	1720	0	0
49413	42	61002	1070	660	225	3
49413	43	61002	1150	720	225	3
49413	44	61002	1870	460	225	1
49413	45	61002	1950	500	225	1
49413	46	61001	1710	840	225	3
49413	47	61001	1790	880	225	1
49413	48	61003	2290	1580	175	3
49413	49	61003	2370	1640	175	1
49413	50	61011	2750	1060	175	3
49413	51	61012	3450	800	0	0
49413	52	61012	3410	900	0	0
49413	53	61011	930	1220	0	0
49413	54	61011	990	1180	0	0
49413	55	61011	1490	1660	0	0
49413	56	61011	1570	1760	0	0
49413	57	61011	3870	320	0	0
49413	58	61011	3950	400	0	0
49414	1	26028	3950	2380	0	0
49414	2	61003	3830	1840	175	3
49414	3	61003	3730	1840	175	3
49414	4	61012	3450	1160	0	0
49414	5	61012	3450	1260	0	0
49414	6	61013	3750	460	125	3
49414	7	61003	3810	540	175	3
49414	8	61003	3690	560	175	3
49414	9	61004	3690	380	175	3
49414	10	61003	3630	480	175	3
49414	11	61011	3850	320	0	0
49414	12	61011	3930	400	0	0
49414	13	61004	2850	340	175	3
49414	14	61004	2850	480	175	3
49414	15	61012	2350	600	0	0
49414	16	61012	2350	720	0	0
49414	17	61012	2950	960	0	0
49414	18	61012	2950	1080	0	0
49414	19	61003	2650	880	175	3
49414	20	61003	2650	980	175	1
49414	21	61012	2090	1220	0	0
49414	22	61012	2170	1180	0	0
49414	23	61012	1910	1640	0	0
49414	24	61012	1910	1740	0	0
49414	25	61002	2610	1780	225	3
49414	26	61002	2690	1780	225	3
49414	27	61002	2330	1780	225	3
49414	28	61002	2410	1780	225	1
49414	29	61014	1130	1780	125	3
49414	30	61011	1270	2280	0	0
49414	31	61011	1170	2280	0	0
49414	32	61011	1390	1700	0	0
49414	33	61011	1450	1760	0	0
49414	34	61004	1190	1720	175	3
49414	35	61004	1050	1720	175	3
49414	36	61012	830	1700	0	0
49414	37	61012	830	1780	0	0
49414	38	61011	910	1000	0	0
49414	39	61011	970	960	0	0
49414	40	61011	730	1260	0	0
49414	41	61011	790	1220	0	0
49414	42	61011	1730	1020	0	0
49414	43	61011	1790	980	0	0
49414	44	61011	1090	1360	175	3
49414	45	61004	1550	500	175	1
49414	46	61003	1390	500	175	3
49414	47	61003	1470	440	175	1
49414	48	61001	690	440	225	3
49414	49	61001	810	560	225	3
49414	50	61001	570	560	225	3
49414	51	61001	690	700	225	3
49414	52	61016	430	2320	55	1
49414	53	61011	390	1840	0	0
49414	54	61011	450	1780	0	0
49414	55	61011	350	2200	0	0
49414	56	61011	510	2200	0	0
49414	57	61012	570	2300	0	0
49414	58	61012	290	2300	0	0
49414	59	61015	690	560	55	1
49414	60	61004	3690	1200	175	3
49414	61	61004	3790	1200	175	3
49414	62	61011	2510	400	0	0
49414	63	61011	2590	320	0	0
49414	64	61011	3910	720	0	0
49414	65	61011	3550	720	0	0
49414	66	61012	2530	1300	0	0
49414	67	61012	2630	1320	0	0
49414	68	61011	2370	1540	0	0
49414	69	61011	2470	1580	0	0
49414	70	61011	330	380	0	0
49414	71	61011	450	320	0	0
49414	72	61012	1790	2360	0	0
49414	73	61012	1870	2420	0	0
49414	74	61011	2850	2160	0	0
49414	75	61011	2950	2080	0	0
49414	76	61002	2350	2160	225	1
49414	77	61002	2470	2160	225	3
49414	78	61004	1230	1920	175	3
49414	79	61004	1230	2020	175	1
49414	80	61011	1630	300	0	0
49414	81	61011	1710	400	0	0
49414	82	61011	310	740	0	0
49414	83	61011	390	840	0	0
49414	84	61004	410	1240	175	3
49414	85	61004	490	1240	175	1
49414	86	61004	810	700	175	3
49414	87	61004	570	440	175	3
49414	88	61004	810	440	175	3
49414	89	61004	570	700	175	1
49414	90	61012	3290	260	0	0
49414	91	61012	3290	440	0	0
49414	92	61012	350	2420	0	0
49414	93	61012	510	2420	0	0
49414	94	61017	710	2380	0	0
49419	1	16058	350	260	0	0
49419	2	16060	430	180	0	0
49419	3	16040	1070	180	0	0
49419	4	16077	830	720	0	0
49419	5	16078	930	680	0	0
49419	6	16079	730	760	0	0
49419	7	16061	570	180	0	0
49419	8	13030	290	660	0	0
49421	1	44012	1790	1700	0	0
49421	2	61001	2950	2900	225	3
49421	3	61001	2870	2980	205	3
49421	4	61002	2910	2940	205	1
49421	5	61004	2950	2980	155	1
49421	6	61003	2990	2940	155	1
49421	7	61003	2910	3020	155	3
49421	8	61002	450	2860	205	3
49421	9	61001	490	2900	205	1
49421	10	61001	410	2820	205	1
49421	11	61004	410	2900	155	1
49421	12	61003	450	2940	155	1
49421	13	61003	370	2860	155	3
49421	14	61017	370	3060	0	0
49421	15	61017	430	3060	0	0
49421	16	61017	490	3060	0	0
49421	17	61017	410	2780	0	0
49421	18	61017	350	2780	0	0
49421	19	61017	290	2780	0	0
49421	20	61017	590	3040	0	0
49421	21	61017	590	2980	0	0
49421	22	61017	590	2920	0	0
49421	23	61017	270	2900	0	0
49421	24	61017	310	2940	0	0
49421	25	61017	350	2980	0	0
49421	26	61017	2790	2980	0	0
49421	27	61017	2710	2980	0	0
49421	28	61017	2750	3060	0	0
49421	29	61017	2910	2860	0	0
49421	30	61017	2990	2860	0	0
49421	31	61017	3070	2860	0	0
49421	32	61011	1450	620	0	0
49421	33	61011	1370	680	0	0
49421	34	61017	1770	480	0	0
49421	35	61017	1690	520	0	0
49421	36	61012	1450	760	0	0
49421	37	61012	1530	700	0	0
49421	38	61017	1770	600	0	0
49421	39	61017	1850	560	0	0
49421	40	61017	1250	700	0	0
49421	41	61017	1170	640	0	0
49421	42	61017	1090	580	0	0
49421	43	61017	1050	220	0	0
49421	44	61017	950	280	0	0
49421	45	61017	1030	360	0	0
49421	46	61017	1130	300	0	0
49421	47	61001	1390	480	205	3
49421	48	61001	1570	500	205	1
49421	49	61002	1530	540	205	3
49421	50	61005	270	3020	155	1
49421	51	61006	3010	3040	155	3
49421	52	61017	3130	3000	0	0
49421	53	61017	3090	3040	0	0
49421	54	61017	3050	3080	0	0
49421	55	61017	210	280	0	0
49421	56	61017	270	240	0	0
49421	57	61017	330	200	0	0
49421	58	61017	390	260	0	0
49421	59	61017	330	300	0	0
49421	60	61017	270	340	0	0
49421	61	61001	730	600	225	1
49421	62	61002	670	720	225	3
49421	63	61001	610	600	225	1
49421	64	61003	590	1460	155	3
49421	65	61004	590	1520	155	3
49421	66	61004	590	1580	155	3
49421	67	61004	2810	1700	155	3
49421	68	61004	2730	1700	155	3
49421	69	61004	2650	1700	155	3
49421	70	61001	1290	2680	205	3
49421	71	61002	1290	2600	205	3
49421	72	61001	1290	2520	205	3
49421	73	16040	3310	80	0	0
49422	1	26026	1410	3620	0	0
49422	2	61011	1350	2800	175	1
49422	3	61003	990	2020	175	3
49422	4	61003	1130	1560	175	3
49422	5	61011	390	3260	0	0
49422	6	61011	510	3180	0	0
49422	7	61011	450	3220	0	0
49422	8	61011	1330	2700	175	1
49422	9	61011	490	3600	0	0
49422	10	61004	510	3700	175	3
49422	11	61007	390	2680	175	3
49422	12	61002	310	2620	225	1
49422	13	61002	310	2760	225	1
49422	14	61011	490	2640	0	0
49422	15	61011	490	2760	0	0
49422	16	61001	530	1900	225	3
49422	17	61001	630	1940	225	1
49422	18	61003	1110	2100	175	3
49422	19	61002	1030	1700	225	3
49422	20	61002	1210	1780	225	1
49422	21	61008	410	300	175	1
49422	22	61011	1050	400	0	0
49422	23	61011	970	440	225	3
49422	24	61002	910	720	225	1
49422	25	61002	890	780	225	3
49422	26	61003	1250	680	175	3
49422	27	61003	1330	740	175	1
49422	28	61011	370	420	0	0
49422	29	61011	310	420	0	0
49422	30	61004	490	260	175	1
49422	31	61004	490	340	175	1
49422	32	61012	690	2320	0	0
49422	33	61012	790	2360	0	0
49422	34	61017	290	3620	0	0
49422	35	61017	310	3720	0	0
49422	36	61012	1330	3180	0	0
49422	37	61012	1410	3120	0	0
49422	38	61012	610	3240	0	0
49422	39	61012	690	3180	0	0
49422	40	61012	650	2580	0	0
49422	41	61012	770	2620	0	0
49422	42	61012	350	1800	0	0
49422	43	61012	430	1740	0	0
49422	44	61017	310	1360	0	0
49422	45	61017	430	1360	0	0
49422	46	61017	370	1260	0	0
49422	47	61012	370	880	0	0
49422	48	61012	450	840	0	0
49422	49	61012	1390	1480	0	0
49422	50	61012	1390	1340	0	0
49423	1	26027	210	1660	0	0
49423	2	61001	510	1140	225	3
49423	3	61001	610	1140	225	1
49423	4	61003	650	740	175	3
49423	5	61003	750	740	175	3
49423	6	61002	1090	440	225	3
49423	7	61002	1190	440	225	1
49423	8	61004	1410	620	175	3
49423	9	61004	1490	660	175	3
49423	10	61011	2350	300	0	0
49423	11	61011	2410	380	0	0
49423	12	61011	2250	300	0	0
49423	13	61011	2310	380	0	0
49423	14	61011	2370	460	0	0
49423	15	61009	1690	1440	125	3
49423	16	61011	1410	1260	0	0
49423	17	61011	1490	1220	0	0
49423	18	61011	2070	1520	0	0
49423	19	61011	1990	1460	0	0
49423	20	61003	1630	1340	175	3
49423	21	61003	1750	1340	175	1
49423	22	61001	1610	1500	225	1
49423	23	61001	1770	1500	225	1
49423	24	61003	1190	900	175	1
49423	25	61003	1290	900	175	3
49423	26	61012	2710	1740	0	0
49423	27	61012	2630	1800	0	0
49423	28	61012	2630	1700	0	0
49423	29	61011	3010	480	175	1
49423	30	61011	2690	1020	175	3
49423	31	61010	3710	900	125	1
49423	32	61012	3910	840	0	0
49423	33	61012	3670	720	0	0
49423	34	61003	3630	860	175	3
49423	35	61003	3790	940	175	3
49423	36	61004	3750	1160	175	3
49423	37	61004	3670	1160	175	1
49423	38	26011	3050	1640	0	0
49423	39	26036	590	1720	0	0
49423	40	26037	770	1720	0	0
49423	41	26038	950	1720	0	0
49423	42	61002	1070	660	225	3
49423	43	61002	1150	720	225	1
49423	44	61002	1870	460	225	1
49423	45	61002	1950	500	225	3
49423	46	61001	1710	840	225	3
49423	47	61001	1790	880	225	1
49423	48	61003	2290	1580	175	1
49423	49	61003	2370	1640	175	1
49423	50	61011	2750	1060	175	1
49423	51	61012	3450	800	0	0
49423	52	61012	3410	900	0	0
49423	53	61011	930	1220	0	0
49423	54	61011	990	1180	0	0
49423	55	61011	1490	1660	0	0
49423	56	61011	1570	1760	0	0
49423	57	61011	3870	320	0	0
49423	58	61011	3950	400	0	0
49424	1	26028	3950	2380	0	0
49424	2	61003	3830	1840	175	1
49424	3	61003	3730	1840	175	3
49424	4	61012	3450	1160	0	0
49424	5	61012	3450	1260	0	0
49424	6	61013	3750	460	125	3
49424	7	61003	3810	540	175	3
49424	8	61003	3690	560	175	1
49424	9	61004	3690	380	175	3
49424	10	61003	3630	480	175	3
49424	11	61011	3850	320	0	0
49424	12	61011	3930	400	0	0
49424	13	61004	2850	340	175	3
49424	14	61004	2850	480	175	3
49424	15	61012	2350	600	0	0
49424	16	61012	2350	720	0	0
49424	17	61012	2950	960	0	0
49424	18	61012	2950	1080	0	0
49424	19	61003	2650	880	175	3
49424	20	61003	2650	980	175	3
49424	21	61012	2090	1220	0	0
49424	22	61012	2170	1180	0	0
49424	23	61012	1910	1640	0	0
49424	24	61012	1910	1740	0	0
49424	25	61002	2610	1780	225	1
49424	26	61002	2690	1780	225	3
49424	27	61002	2330	1780	225	3
49424	28	61002	2410	1780	225	3
49424	29	61014	1130	1780	125	3
49424	30	61011	1270	2280	0	0
49424	31	61011	1170	2280	0	0
49424	32	61011	1390	1700	0	0
49424	33	61011	1450	1760	0	0
49424	34	61004	1190	1720	175	1
49424	35	61004	1050	1720	175	3
49424	36	61012	830	1700	0	0
49424	37	61012	830	1780	0	0
49424	38	61011	910	1000	0	0
49424	39	61011	970	960	0	0
49424	40	61011	730	1260	0	0
49424	41	61011	790	1220	0	0
49424	42	61011	1730	1020	0	0
49424	43	61011	1790	980	0	0
49424	44	61011	1090	1360	175	1
49424	45	61004	1550	500	175	1
49424	46	61003	1390	500	175	1
49424	47	61003	1470	440	175	3
49424	48	61001	690	440	225	3
49424	49	61001	810	560	225	1
49424	50	61001	570	560	225	1
49424	51	61001	690	700	225	3
49424	52	61016	430	2320	55	3
49424	53	61011	390	1840	0	0
49424	54	61011	450	1780	0	0
49424	55	61011	350	2200	0	0
49424	56	61011	510	2200	0	0
49424	57	61012	570	2300	0	0
49424	58	61012	290	2300	0	0
49424	59	61015	690	560	55	1
49424	60	61004	3690	1200	175	3
49424	61	61004	3790	1200	175	3
49424	62	61011	2510	400	0	0
49424	63	61011	2590	320	0	0
49424	64	61011	3910	720	0	0
49424	65	61011	3550	720	0	0
49424	66	61012	2530	1300	0	0
49424	67	61012	2630	1320	0	0
49424	68	61011	2370	1540	0	0
49424	69	61011	2470	1580	0	0
49424	70	61011	330	380	0	0
49424	71	61011	450	320	0	0
49424	72	61012	1790	2360	0	0
49424	73	61012	1870	2420	0	0
49424	74	61011	2850	2160	0	0
49424	75	61011	2950	2080	0	0
49424	76	61002	2350	2160	225	3
49424	77	61002	2470	2160	225	3
49424	78	61004	1230	1920	175	1
49424	79	61004	1230	2020	175	1
49424	80	61011	1630	300	0	0
49424	81	61011	1710	400	0	0
49424	82	61011	310	740	0	0
49424	83	61011	390	840	0	0
49424	84	61004	410	1240	175	3
49424	85	61004	490	1240	175	3
49424	86	61004	810	700	175	3
49424	87	61004	570	440	175	1
49424	88	61004	810	440	175	1
49424	89	61004	570	700	175	3
49424	90	61012	3290	260	0	0
49424	91	61012	3290	440	0	0
49424	92	61012	350	2420	0	0
49424	93	61012	510	2420	0	0
49424	94	61017	710	2380	0	0
49429	1	16058	350	260	0	0
49429	2	16060	430	180	0	0
49429	3	16040	1070	180	0	0
49429	4	16077	830	720	0	0
49429	5	16078	930	680	0	0
49429	6	16079	730	760	0	0
49429	7	16061	570	180	0	0
49429	8	13030	290	660	0	0
49431	1	44012	1790	1700	0	0
49431	2	61001	2950	2900	225	3
49431	3	61001	2870	2980	205	3
49431	4	61002	2910	2940	205	3
49431	5	61004	2950	2980	155	3
49431	6	61003	2990	2940	155	3
49431	7	61003	2910	3020	155	1
49431	8	61002	450	2860	205	3
49431	9	61001	490	2900	205	3
49431	10	61001	410	2820	205	3
49431	11	61004	410	2900	155	3
49431	12	61003	450	2940	155	1
49431	13	61003	370	2860	155	3
49431	14	61017	370	3060	0	0
49431	15	61017	430	3060	0	0
49431	16	61017	490	3060	0	0
49431	17	61017	410	2780	0	0
49431	18	61017	350	2780	0	0
49431	19	61017	290	2780	0	0
49431	20	61017	590	3040	0	0
49431	21	61017	590	2980	0	0
49431	22	61017	590	2920	0	0
49431	23	61017	270	2900	0	0
49431	24	61017	310	2940	0	0
49431	25	61017	350	2980	0	0
49431	26	61017	2790	2980	0	0
49431	27	61017	2710	2980	0	0
49431	28	61017	2750	3060	0	0
49431	29	61017	2910	2860	0	0
49431	30	61017	2990	2860	0	0
49431	31	61017	3070	2860	0	0
49431	32	61011	1450	620	0	0
49431	33	61011	1370	680	0	0
49431	34	61017	1770	480	0	0
49431	35	61017	1690	520	0	0
49431	36	61012	1450	760	0	0
49431	37	61012	1530	700	0	0
49431	38	61017	1770	600	0	0
49431	39	61017	1850	560	0	0
49431	40	61017	1250	700	0	0
49431	41	61017	1170	640	0	0
49431	42	61017	1090	580	0	0
49431	43	61017	1050	220	0	0
49431	44	61017	950	280	0	0
49431	45	61017	1030	360	0	0
49431	46	61017	1130	300	0	0
49431	47	61001	1390	480	205	1
49431	48	61001	1570	500	205	1
49431	49	61002	1530	540	205	3
49431	50	61005	270	3020	155	3
49431	51	61006	3010	3040	155	1
49431	52	61017	3130	3000	0	0
49431	53	61017	3090	3040	0	0
49431	54	61017	3050	3080	0	0
49431	55	61017	210	280	0	0
49431	56	61017	270	240	0	0
49431	57	61017	330	200	0	0
49431	58	61017	390	260	0	0
49431	59	61017	330	300	0	0
49431	60	61017	270	340	0	0
49431	61	61001	730	600	225	1
49431	62	61002	670	720	225	3
49431	63	61001	610	600	225	3
49431	64	61003	590	1460	155	3
49431	65	61004	590	1520	155	3
49431	66	61004	590	1580	155	1
49431	67	61004	2810	1700	155	3
49431	68	61004	2730	1700	155	3
49431	69	61004	2650	1700	155	1
49431	70	61001	1290	2680	205	3
49431	71	61002	1290	2600	205	3
49431	72	61001	1290	2520	205	3
49431	73	16040	3310	80	0	0
49432	1	26026	1410	3620	0	0
49432	2	61011	1350	2800	175	1
49432	3	61003	990	2020	175	1
49432	4	61003	1130	1560	175	3
49432	5	61011	390	3260	0	0
49432	6	61011	510	3180	0	0
49432	7	61011	450	3220	0	0
49432	8	61011	1330	2700	175	1
49432	9	61011	490	3600	0	0
49432	10	61004	510	3700	175	1
49432	11	61007	390	2680	175	3
49432	12	61002	310	2620	225	3
49432	13	61002	310	2760	225	3
49432	14	61011	490	2640	0	0
49432	15	61011	490	2760	0	0
